YEAR,MONTH,DAY,TMIN,TMAX,TAVG,RHMIN,RHMAX,RHAVG,VPMIN,VPMAX,VPAVG,WIND,W_DIR,TOTALSOLAR,AVG_B_PRESS,PPFD
2009,6,10,14.8,29.3,20.1958333,51,100,87.5,16.74,25.84,20.4166667,0.7,200.458333,363.1,,
2009,6,11,14.6,29.9,19.5833333,38,100,88.625,15.75,24.95,19.8633333,1.05,179.291667,391.9,,
2009,6,12,14.8,28.2,20.8333333,44,100,82.875,15.81,24.88,19.79,1.0125,194.25,489.8,,
2009,6,13,14.7,27.7,19.95,54,100,88.1666667,16.64,28.92,20.3129167,0.808333333,202.291667,470.9,,
2009,6,14,14.2,28.2,20.25,43,100,83.9583333,15.69,26.4,19.4454167,0.925,211.916667,502.1,,
2009,6,15,13.3,28.8,20.325,48,100,86.0833333,15.42,27.22,20.29875,0.8125,203.875,489.7,,
2009,6,16,14.2,31.1,21.8083333,42,100,81.3333333,16.32,27.37,20.7466667,0.866666667,212.458333,552.2,,
2009,6,17,17.7,31.8,23.925,33,100,75.2916667,14.21,27.43,21.5654167,1.2625,155.791667,565,,
2009,6,18,15.4,30.6,20.7041667,48,100,86.7083333,17.44,28.96,20.8391667,0.933333333,210.166667,424.7,,
2009,6,19,14.5,32.7,22.3916667,32,100,80.5,15.92,28.73,20.80375,0.870833333,216.375,590,,
2009,6,20,15.1,32.9,23.7791667,34,100,73.2916667,15.91,25.27,20.2508333,1.025,205.25,658.3,,
2009,6,21,18.7,31.1,23.1875,44,100,83.7916667,17.9,29.47,23.1241667,1.11666667,213.125,499.2,,
2009,6,22,17.6,28.9,21.9916667,49,100,86.0833333,18.35,27.69,22.4345833,0.925,247.791667,386.1,,
2009,6,23,15,31.2,22.2958333,31,100,73.9166667,12.13,24.15,18.5254167,0.8,222.708333,671.1,,
2009,6,24,13.4,31,21.3666667,34,100,77.6666667,13.81,25.45,18.9225,0.845833333,209.333333,613.9,,
2009,6,25,14,30.3,21.5416667,46,100,82.75,15.92,28.06,20.94625,0.658333333,208.333333,475.9,,
2009,6,26,14.6,31.1,21.7166667,42,100,82.875,16.6,26.73,20.93625,0.833333333,211.666667,523.6,,
2009,6,27,16.7,32.8,24.0833333,36,100,77,17.55,28.45,21.9370833,0.825,207.625,612.2,,
2009,6,28,15.4,32,22.55,37,100,81.7083333,15.9,27.43,21.4641667,0.625,220.75,519.7,,
2009,6,29,12.1,28.9,20.9833333,19,100,65.5416667,7.05,21.92,14.7279167,1,220.291667,679.4,,
2009,6,30,10.3,28.9,19.3541667,22,100,66.875,7.62,19.6,13.35,0.945833333,216.916667,672.5,,
2009,7,1,13,29.3,20.4083333,30,100,75,11.1,25.18,16.8816667,1.07916667,178,597.5,,
2009,7,2,11.2,27.9,19.5,38,100,75.5416667,12.68,21.28,16.2375,0.916666667,217.125,487.7,,
2009,7,3,10.9,26.9,18.5916667,38,100,74.7083333,12.96,18.63,15.1204167,1,205.666667,623.6,,
2009,7,4,10.3,28,19.1791667,41,100,76.625,12.51,21.86,16.3533333,0.891666667,220.375,553,,
2009,7,5,15.5,25,19.775,65,100,91.4166667,16.95,25.61,21.0729167,0.854166667,186.5,206,,
2009,7,6,17.1,29.6,21.8541667,46,100,85.2916667,18.87,27.26,21.9016667,0.8125,222.375,500.5,,
2009,7,7,16.2,28.6,21.7666667,49,100,81.75,17.55,24.72,20.7370833,0.845833333,212.333333,456.4,,
2009,7,8,16.7,25.8,19.2083333,61,100,94.9166667,19.02,25.58,21.0683333,0.6125,237.375,205,,
2009,7,9,15.1,25.7,19.5083333,58,100,88.7083333,17.23,24.25,19.8854167,0.770833333,249.625,355.1,,
2009,7,10,15.6,26.8,20.6166667,49,100,82.0833333,16.76,22.81,19.4670833,0.908333333,230.541667,527.8,,
2009,7,11,14.4,28.3,20.3125,47,100,85.875,16.39,25.53,20.1491667,0.841666667,213.125,434.3,,
2009,7,12,15.3,28.8,21.3083333,61,100,87.4166667,17.39,27.35,21.96,0.770833333,184.083333,357.7,,
2009,7,13,16.6,27.9,21.7826087,53,100,85.9130435,18.8,27.05,21.9678261,0.747826087,200.478261,430.8,,
2009,7,14,13.7,28.5,20.7416667,43,100,82.0416667,15.63,24.53,19.47125,0.8625,214.958333,546.7,,
2009,7,15,14.4,28.3,21.6666667,41,100,81.5833333,15.22,26.44,20.5954167,0.8125,228.458333,467.8,,
2009,7,16,18.5,28.3,22.1916667,63,100,91.0416667,21.22,30.62,24.21375,0.7,203.291667,334.9,,
2009,7,17,16.3,29.6,21.65,47,100,83.6666667,17.51,25.58,21.2258333,0.8875,171.625,382.4,,
2009,7,18,10.1,24.1,16.95,41,100,75.9583333,11.26,17.84,14.0125,1.04166667,210.208333,598,,
2009,7,19,8.5,24,15.9,48,100,85.2916667,11.16,20.3,15.2058333,0.720833333,229.833333,377.2,,
2009,7,20,9.7,26.1,16.875,34,100,82.3333333,11.27,20.31,15.2925,0.770833333,235.625,516,,
2009,7,21,10.6,26.7,18.0291667,42,100,79.125,12.84,19.19,15.5716667,0.9625,230.25,583.3,,
2009,7,22,13.2,25.8,19.175,57,100,83.625,15.13,22.24,18.2608333,0.841666667,206,293.2,,
2009,7,23,14.5,28.5,20.4875,46,100,84.5,16.32,26.08,19.8566667,0.725,220.791667,444.8,,
2009,7,24,10.9,28.8,18.9375,37,100,79.9166667,13.06,22.51,16.6858333,0.891666667,213.5,612.7,,
2009,7,25,11.4,30.5,19.3333333,43,100,85.7083333,13.59,26.72,18.95375,0.720833333,217.041667,531.9,,
2009,7,26,13.3,30,20.5166667,41,100,84.1666667,15.4,26.01,19.8166667,0.841666667,225.583333,460.6,,
2009,7,27,14.6,30.8,21.6375,40,100,83.1666667,16.63,26.5,21.0179167,0.75,206.916667,476.7,,
2009,7,28,16.5,28.3,20.8041667,55,100,91.4583333,18.8,27.34,22.19625,0.645833333,193.958333,267.2,,
2009,7,29,18.4,27.5,21.6791667,53,100,86.8333333,18.91,26.1,22.07625,0.9375,259.5,444,,
2009,7,30,17.9,28.5,21.3291667,52,100,91.3333333,19.27,28.46,22.9354167,0.741666667,193.833333,332.4,,
2009,7,31,16.5,25.5,20.6,74,100,94.6666667,18.87,26.45,22.9845833,0.95,196.916667,194.3,,
2009,8,1,16.4,29.3,21.8625,49,100,86.9583333,18.73,28.06,22.4275,0.670833333,215.666667,458.5,,
2009,8,2,15.3,28.4,20.7333333,60,100,93.2083333,17.4,27.08,22.7054167,0.775,223.333333,282.9,,
2009,8,3,14,28.7,19.5333333,39,100,84.4583333,14.86,24.59,18.5641667,0.770833333,223.083333,490,,
2009,8,4,12.2,29.9,20.3458333,53,100,86.1666667,14.31,28.04,20.4975,0.758333333,188.666667,510.7,,
2009,8,5,15.1,29.4,20.7791667,49,100,87.0416667,17.21,29.49,21.0125,0.879166667,199.833333,411.2,,
2009,8,6,13.2,29.1,20.0875,42,100,81.8333333,15.22,23.61,18.57,0.904166667,211.25,575.7,,
2009,8,7,12.2,29.5,20.2166667,49,100,84.4583333,14.3,26.66,19.7025,0.804166667,220.833333,522.2,,
2009,8,8,14.7,29.5,21.1375,52,100,87.25,16.82,29.24,21.6504167,0.675,215.875,432.6,,
2009,8,9,15.3,31.7,22.3583333,41,100,82.375,17.48,28.04,21.55875,0.791666667,198.458333,582.6,,
2009,8,10,15.6,32.7,23,38,100,81.9166667,17.86,27.82,22.2920833,0.729166667,222.541667,550.1,,
2009,8,11,16.5,30.9,21.8458333,46,100,88.9166667,18.87,29.33,22.8875,0.825,200.5,446.9,,
2009,8,12,17,28.1,20.3541667,61,100,92.2083333,19.39,26.65,21.8595833,0.641666667,238.666667,327.6,,
2009,8,13,16.1,28.8,21.1625,51,100,85.625,18.32,25.98,21.0125,0.825,205.875,490.4,,
2009,8,14,17.3,29,21.4583333,50,100,85.75,19.56,24.87,21.4541667,0.7875,232.458333,445.2,,
2009,8,15,15.9,30.6,21.725,40,100,82.25,16.51,25.01,20.6129167,0.779166667,208.625,548,,
2009,8,16,15.6,28.1,21.3125,58,100,85,17.76,25.48,21.2370833,0.8625,173.083333,421,,
2009,8,17,17.9,28.5,21.7666667,51,100,85.3333333,18.96,24.98,21.7075,0.854166667,216.5,461.8,,
2009,8,18,18.2,27.8,22.0166667,61,100,88.0416667,20.86,27.12,22.9629167,0.9375,195.291667,361.7,,
2009,8,19,18.3,28.6,21.375,57,100,94.4583333,21.05,28.43,23.9225,0.7125,215.041667,298.5,,
2009,8,20,19.1,28.3,22.1,60,100,92.2916667,22.2,27.96,24.3733333,0.833333333,204.375,333.1,,
2009,8,21,17.4,28.7,22.125,56,100,88.5,19.97,28.6,23.3083333,0.741666667,215.125,412.5,,
2009,8,22,14.2,26.7,20.6,47,100,83.5,15.12,24.27,19.7983333,1.01666667,201.25,454.3,,
2009,8,23,13.1,27,18.1458333,47,100,88.25,14.99,22.52,18.0754167,0.808333333,199.541667,394.3,,
2009,8,24,15.2,26.3,19.625,54,100,85.9166667,17.31,23.65,19.25375,0.908333333,201.083333,451.6,,
2009,8,25,14.6,27.2,19.6916667,45,100,85.2083333,15.93,22.83,19.0391667,0.8625,231.625,449.5,,
2009,8,26,13.7,29.6,20.2416667,44,100,83.2916667,15.73,25.49,19.15875,0.879166667,191.5,503.5,,
2009,8,27,15.1,28,19.2458333,58,100,91.9583333,17.24,24.65,20.3591667,0.729166667,194.125,261.7,,
2009,8,28,16.2,22.2,18.5541667,82,100,96.8333333,18.49,24.08,20.69625,0.5875,211.666667,158.5,,
2009,8,29,14.1,27.7,19.4291667,55,100,91.0416667,16.2,25.87,20.4975,0.804166667,233.208333,357.4,,
2009,8,30,14.6,24.6,19.3916667,61,100,90.5416667,16.63,24.03,20.2529167,0.695833333,231.583333,269.1,,
2009,8,31,15.8,23.2,18.7291667,72,100,91.1666667,17.95,22.57,19.5841667,0.820833333,204.5,248.7,,
2009,9,1,15.9,24.2,18.3416667,59,99,86.75,15.91,20.78,18.105,0.883333333,272.208333,224.6,,
2009,9,2,12.8,25.5,18.2708333,50,100,79.2916667,14.1,19.78,16.2425,1.08333333,230.083333,496.2,,
2009,9,3,8.9,25.3,16.6125,55,100,87,11.42,22.19,16.34,0.7875,196.75,400.3,,
2009,9,4,11.3,26.4,17.5956522,42,100,85.6521739,13.42,22.08,16.7934783,0.739130435,213.695652,416.1,,
2009,9,5,11.1,27.6,18.2458333,45,100,84.9583333,13.24,23.14,17.505,0.691666667,220.666667,395.1,,
2009,9,6,16.5,25.5,19.6791667,47,100,86.5,15.38,22.95,19.58375,0.558333333,235.458333,265.3,,
2009,9,7,14.8,27.3,19.4791667,50,100,84.7916667,15.68,22.94,18.745,0.6625,228.208333,362.1,,
2009,9,8,13.4,26.1,18.5041667,53,100,89.4166667,15.43,24.46,18.8908333,0.570833333,227.208333,319.9,,
2009,9,9,12.9,23.7,16.7208333,66,100,93.375,14.98,22.03,17.70875,0.825,208.75,281.8,,
2009,9,10,13.1,23,17.0041667,66,100,90.7916667,15.09,21.47,17.50125,0.720833333,210,238.9,,
2009,9,11,14.5,25.6,18.4458333,58,100,88.5,16.35,22.96,18.5379167,0.7125,198.208333,330.2,,
2009,9,12,13.5,27.3,18.6666667,47,100,87.5416667,15.46,22.67,18.4995833,0.733333333,233.375,370.1,,
2009,9,13,12.9,26.6,18.5916667,54,100,89.9166667,14.97,24.69,19.1,0.525,217.541667,359.2,,
2009,9,14,13.8,26.6,18.5875,57,100,91.75,15.84,24.32,19.5333333,0.579166667,225.083333,245,,
2009,9,15,16.7,22.5,18.4666667,77,100,97,19.03,23.11,20.5708333,0.375,222,112.4,,
2009,9,16,16.5,23.9,18.825,68,100,95.7083333,18.86,24.04,20.7825,0.541666667,218,165.5,,
2009,9,17,17.4,22.2,18.7958333,76,100,95.5416667,19.32,22.78,20.7041667,0.6625,225.916667,118,,
2009,9,18,18,24.4,19.7833333,68,100,93.7916667,20.48,23.35,21.5004167,0.65,190.791667,215.8,,
2009,9,19,17.9,24.8,19.9333333,68,100,94.2916667,20.32,24.79,21.8691667,0.504166667,193,181.6,,
2009,9,20,17.8,20,18.5458333,90,100,99.5416667,20.29,22.72,21.28875,0.9,248.25,56.6,,
2009,9,21,18.2,20.3,18.9791667,91,100,99.1666667,20.15,23.57,21.7716667,1.00416667,279.375,44.8,,
2009,9,22,17.3,27.2,20.0125,57,100,91.1666667,18.24,24.8,21.0595833,0.8125,221.416667,329.1,,
2009,9,23,14,28.5,19.8583333,52,100,88.5,16.12,25.53,20.2733333,0.820833333,218.708333,427.9,,
2009,9,24,15.3,28.3,20.4416667,55,100,89.2916667,17.45,26.62,21.2104167,0.758333333,223.5,378.3,,
2009,9,25,17,27.5,20.6625,62,100,94.2083333,19.51,27.51,22.9170833,0.575,241.291667,245.9,,
2009,9,26,15.6,20.1,17.4791667,88,100,97.9166667,17.43,23.01,19.6483333,0.970833333,199.375,54.9,,
2009,9,27,8.9,22.4,16.0375,45,100,84.5833333,11.53,19.33,15.0520833,1.00416667,211.916667,401.6,,
2009,9,28,8.1,25.4,15.2541667,39,100,78.2083333,7.52,21.38,13.2679167,1.50416667,200.625,411.9,,
2009,9,29,6.2,19.6,12.5458333,31,93,65.4166667,6.1,11.88,9.03958333,1.3625,194,473.1,,
2009,9,30,4.7,22.2,11.7666667,31,100,77.125,7.75,14.08,10.0491667,0.979166667,210.208333,472.1,,
2009,10,1,3.4,21.6,11.1541667,50,100,86.375,7.87,16.33,11.2370833,0.654166667,187.083333,432.9,,
2009,10,2,8.4,18.3,12.625,64,100,93.9166667,11.1,17.89,13.8,0.816666667,187.791667,109.3,,
2009,10,3,4.9,20.8,12.125,17,100,78.7916667,3.98,14.71,10.4808333,1,215.541667,458.2,,
2009,10,4,4.4,19.5,10.5333333,38,100,90.0416667,8.1,14.92,11.4195833,0.608333333,201.75,200.3,,
2009,10,5,10.4,16.5,13.225,78,100,94.9583333,12.67,16.84,14.44625,0.579166667,234.541667,124.2,,
2009,10,6,12.7,22.5,16.8333333,65,100,91,14.67,21.14,17.4075,0.670833333,180.25,259.4,,
2009,10,7,6.5,23.8,16.4583333,26,100,83.4166667,7.42,21.56,15.41125,1.15416667,197.125,406.7,,
2009,10,8,4,23.1,12.8583333,39,100,83.125,8.19,16.86,12.0225,0.8875,196.208333,398.1,,
2009,10,9,12.5,25.8,19.8458333,58,100,83.75,14.28,23.07,19.2745833,1.49166667,193.166667,266.6,,
2009,10,10,11.5,18.8,16.2291667,79,100,94.875,13.66,21.08,17.5279167,0.766666667,187.875,124.1,,
2009,10,11,11.4,22.1,15.3708333,53,100,87.2916667,13.6,16.83,14.9054167,0.8375,202.541667,309.6,,
2009,10,12,10.2,15.7,13.5458333,84,100,96.7083333,12.52,16.9,15.01625,0.658333333,171.5,70,,
2009,10,13,8.5,22.8,15.1,52,100,90.9166667,11.18,19.75,15.5441667,0.520833333,218.208333,329.6,,
2009,10,14,11,15.1,13.1833333,90,100,98.2083333,13.06,17.14,14.8970833,0.858333333,183.833333,58.2,,
2009,10,15,9.5,19,12.3833333,74,100,96,11.68,17.08,13.8420833,0.733333333,152.541667,203.3,,
2009,10,16,8.1,16.5,11.6458333,55,100,81.1666667,7.77,14.84,11.0991667,0.9,158.75,237.3,,
2009,10,17,3.8,8.2,6.24583333,67,91,76.2916667,5.74,8.84,7.27791667,1.55,210.583333,115.6,,
2009,10,18,-1.5,9.6,4.52916667,37,97,64.375,4.08,6.1,5.25458333,2.1625,217.333333,386.4,,
2009,10,19,-3.8,18.4,4.6375,19,100,78.875,4.02,9.44,6.23666667,0.545833333,222.916667,393,,
2009,10,20,-2,22.5,7.025,23,100,80.5,5.38,11.97,7.54583333,0.6375,191.708333,392.4,,
2009,10,21,-1.5,24,8.52083333,19,100,78.5,5.27,12.78,8.08791667,0.558333333,206.25,378.5,,
2009,10,22,1.8,21,11.2916667,26,100,80.5,5.7,15.09,10.4716667,0.766666667,223.75,333.1,,
2009,10,23,14.1,19.6,17.7041667,78,100,89.8333333,14.57,21.15,18.2416667,2.03333333,161.041667,53.1,,
2009,10,24,3.6,20.1,13.6916667,32,100,75.0416667,7.14,19.81,11.86625,1.3625,176.416667,305.6,,
2009,10,25,-1.4,20.7,7.17083333,22,100,80.875,5.36,11.2,7.66083333,0.570833333,217.333333,367.2,,
2009,10,26,2.1,20.5,9.64166667,28,100,79.5833333,6.5,11.83,9.17125,0.608333333,215.833333,244.6,,
2009,10,27,9.1,14.3,10.7583333,92,100,98.875,11.4,16.15,12.8216667,0.7,184.333333,31.9,,
2009,10,28,7.2,24.1,13.7708333,40,100,87.1666667,10.27,17.71,13.4179167,0.808333333,214.875,357.6,,
2009,10,29,5.5,23,12.475,50,100,88.125,9.15,16.59,12.5733333,0.904166667,214.208333,267.6,,
2009,10,30,11.1,17.5,13.8166667,68,100,90.9583333,13.16,15.91,14.305,1.07083333,205.5,130.2,,
2009,10,31,10.3,19,14.9541667,76,100,96.5416667,12.29,20.16,16.4733333,1.10833333,156.791667,109.3,,
2009,11,1,6.5,18.6,10.9166667,36,99,78.875,7.54,12.69,9.95166667,0.9,216.291667,350.7,,
2009,11,2,1.6,20.5,8.42083333,24,100,84.125,5.37,11.83,8.80625,0.541666667,211.875,325.4,,
2009,11,3,1.2,20.3,8.14583333,30,100,81.3333333,5.6,11.87,8.3625,0.741666667,213.791667,299.3,,
2009,11,4,0.2,19.3,7.725,27,100,77.7916667,4.93,10.16,7.50166667,0.8375,204.375,332.4,,
2009,11,5,0.4,17.5,7.17916667,10,100,64.2916667,1.98,8.39,5.53833333,1.0375,214.375,344.2,,
2009,11,6,-2.8,18.9,5.50833333,22,100,74.0416667,4.42,8.5,6.02041667,0.758333333,214.666667,332.5,,
2009,11,7,-1.3,22.1,7.28333333,22,100,77.2083333,5.64,10.09,7.17041667,0.6875,212.166667,327.4,,
2009,11,8,-0.5,25,8.59583333,11,100,74.8333333,3.37,10.4,7.33291667,0.733333333,217.083333,324.4,,
2009,11,9,2.8,18.4,9.29583333,37,100,81.1666667,7.49,11.76,9.23875,0.416666667,200.958333,123.3,,
2009,11,10,9.1,12.3,10.8041667,88,100,98.8333333,10.64,14.31,12.87,0.716666667,203.5,21.9,,
2009,11,11,8.4,15.6,12.3208333,64,100,85.7916667,8.61,15.19,12.2983333,1.275,215.458333,83.5,,
2009,11,12,2.5,18.3,9.0875,42,100,79.2083333,7.38,11.12,8.77916667,1.025,210.958333,268.3,,
2009,11,13,1.8,22.7,9.28333333,36,100,85.4166667,7.08,13.36,9.6775,0.633333333,228.083333,287.6,,
2009,11,14,2.4,24.2,9.47916667,17,100,85.125,5,12.67,9.65333333,0.35,217.375,286.8,,
2009,11,15,2,25.4,9.60833333,19,100,82.2916667,6.18,11.9,9.12916667,0.504166667,218.416667,301.2,,
2009,11,16,0.6,21.9,8.58333333,21,100,78.2083333,5.23,12.19,7.8525,0.829166667,216.083333,301.3,,
2009,11,17,3.1,14.7,10.2666667,72,100,90.2083333,7.71,13.84,11.3670833,1.5125,245.833333,52.6,,
2009,11,18,9.8,13,11.5458333,85,100,91.3333333,10.71,13.82,12.42375,1.725,239.666667,28.2,,
2009,11,19,3,19.2,10.9541667,31,100,84.5,5.87,13.37,10.79375,0.75,194.833333,286.9,,
2009,11,20,-0.9,18,6.04583333,33,100,85.625,5.84,10.74,7.75166667,0.504166667,219.416667,288.6,,
2009,11,21,0.9,17.4,6.42916667,42,100,86.2916667,6.66,10.42,8.07166667,0.6,201.333333,255.1,,
2009,11,22,3.1,9,6.16666667,63,100,92.2083333,7,10.25,8.67416667,0.766666667,250.833333,59.3,,
2009,11,23,6,12,8.725,76,100,93.125,9.35,11.6,10.4658333,0.379166667,135.791667,104.5,,
2009,11,24,6.1,12.8,9.45833333,69,100,88.5833333,8.72,11.45,10.4320833,0.6375,148.791667,162.4,,
2009,11,25,1,16.8,7.175,29,100,84.125,5.3,10.18,8.16666667,0.7625,219.375,247.6,,
2009,11,26,-1.5,12.8,3.6375,29,100,69.4583333,3.43,8.28,5.21333333,1.58333333,222.5,229.4,,
2009,11,27,-1.5,13.1,4.9125,9,78,47.3333333,1.22,5.12,3.5725,2.0875,169.541667,270.9,,
2009,11,28,-3.3,17.8,4.0375,26,97,71.8333333,3.94,8.29,5.58708333,0.7125,235.333333,267.6,,
2009,11,29,2.1,19.1,8.825,23,98,71.875,5.06,9.87,7.57666667,0.7875,218.458333,194.7,,
2009,11,30,-1.6,14.1,8.14166667,62,100,87.125,5.47,14.64,9.74791667,1.15,191.458333,67.1,,
2009,12,1,-3.9,11.6,2.50833333,34,100,83.25,3.22,8.78,5.98458333,0.504166667,237.625,208.8,,
2009,12,2,2.9,13.8,9.17916667,29,100,89.375,3.06,13.89,10.5254167,2.00416667,249.75,24.5,,
2009,12,3,-1.2,10.7,5.77083333,53,100,78.375,5.66,9.35,7.09708333,1.6875,146.791667,257.6,,
2009,12,4,-0.4,8.1,4.25,64,100,81.625,5.83,7.45,6.71041667,0.670833333,169.166667,104.3,,
2009,12,5,-5.3,6.5,1.7,50,100,84.3333333,4.05,7.77,5.87583333,1.16666667,192.958333,198.9,,
2009,12,6,-7.3,6.3,-1.9791667,43,100,84.6666667,3.47,5.34,4.37291667,0.441666667,187.333333,155.1,,
2009,12,7,-5.5,10.2,1.18333333,56,100,87.6666667,4.05,8.23,5.84208333,0.395833333,217.125,180,,
2009,12,8,1,7.8,4.9375,71,100,92.9166667,6.63,9.48,8.0725,1.05,230.916667,29.5,,
2009,12,9,4.9,16.8,10.4708333,22,100,56.25,2.35,11.92,6.82958333,2.525,176.208333,245.7,,
2009,12,10,-4.2,5.9,1.00416667,13,59,29.5833333,1.06,3.57,1.89416667,2.42916667,164.708333,255.6,,
2009,12,11,-7.2,1.6,-3.3166667,20,72,39.7083333,1.01,2.98,1.85625,1.07916667,167.5,124.7,,
2009,12,12,-6,4.3,-1.1291667,10,100,64.5416667,0.77,6.23,3.43208333,0.791666667,148.791667,77.4,,
2009,12,13,0,13.5,6.73333333,84,100,97.3333333,6.19,13.65,9.86,0.879166667,174.833333,115.7,,
2009,12,14,4.9,12.8,7.2875,79,100,97.7083333,8.66,12.92,10.0654167,0.7125,246.291667,120.6,,
2009,12,15,5,13.6,9.44166667,41,100,86.875,3.79,14.45,10.575,1.025,234.291667,60.2,,
2009,12,16,-3.3,9.5,2.1125,21,92,67.4166667,2.43,6.35,4.54916667,0.829166667,232.875,154.3,,
2009,12,17,-5.6,9.7,0.429166667,28,98,76.75,3.24,6.15,4.58708333,0.458333333,208,173.2,,
2009,12,18,-0.2,1.6,0.4375,79,100,96.7083333,5.36,6.56,6.16,0.475,209.791667,4.1,,
2009,12,19,-0.2,6.9,1.90833333,57,100,85.4583333,4.72,6.74,5.95583333,1.21666667,160.708333,97.3,,
2009,12,20,-4.9,3.7,-0.35833333,52,99,73.4166667,3.83,5,4.30416667,1.65,195.416667,199.1,,
2009,12,21,-6.4,7.5,-1.5125,50,100,88.5,3.7,6.12,4.76666667,0.5375,225.166667,235.5,,
2009,12,22,-5.5,9.1,-0.7125,54,100,93.625,4.07,7.04,5.43541667,0.416666667,207,210.6,,
2009,12,23,-3.2,11.5,1.39583333,52,100,90.375,4.89,7.86,6.06916667,0.483333333,218.916667,182.1,,
2009,12,24,-2.3,12.8,4.7375,30,100,77.6666667,3.84,9.87,6.40791667,1.70833333,264.291667,184.6,,
2009,12,25,-1.7,10.7,6.45,69,100,90.4583333,5.5,10.8,8.79833333,1.90416667,247.208333,149.3,,
2009,12,26,-3.6,5.7,-0.2875,28,100,81.4583333,2.53,5.77,4.69708333,0.579166667,229.208333,137.4,,
2009,12,27,-5.6,10,1.93333333,29,100,68.5,3.28,5.92,4.45958333,1.55833333,186.708333,224.5,,
2009,12,28,-2.9,4,0.404166667,30,74,52.5416667,2.04,4.21,3.2675,2.22916667,192.166667,245.8,,
2009,12,29,-6.2,10.1,-0.67083333,11,89,60.2083333,1.31,4.37,3.22208333,1.33333333,190.791667,247.4,,
2009,12,30,-3.7,5.9,1.56666667,24,100,59.5416667,2.19,6.77,3.94625,1.62916667,181,160.4,,
2009,12,31,0.2,7.7,3.35416667,94,100,99.4583333,6.31,10,7.8575,0.716666667,186.25,77.6,,
2010,1,1,-3.3,6.5,2.08333333,35,100,67.5416667,2.31,8,4.88125,1.675,224.958333,218,,
2010,1,2,-10.9,-1.7,-5.6166667,31,76,51.7083333,1.49,2.9,2.06333333,2.57083333,212.166667,257.7,,
2010,1,3,-12.6,0.6,-7.3125,11,84,49.5416667,0.64,2.13,1.53541667,1.35,137.291667,222.5,,
2010,1,4,-14,1.3,-7.4208333,32,92,64.7916667,1.86,2.84,2.14083333,1.46666667,198.083333,261.2,,
2010,1,5,-8.9,0.7,-5.1833333,38,75,59,2.18,2.86,2.405,2.2875,166.333333,238,,
2010,1,6,-12.2,4.6,-5.1708333,22,93,65.4166667,1.72,3.17,2.55375,1.3125,166.916667,262.4,,
2010,1,7,-8.6,2.4,-3.1208333,33,98,73.75,2.32,5.77,3.58458333,1.17916667,143.916667,116.8,,
2010,1,8,-12.5,-2.6,-8.0333333,39,81,61.0833333,1.6,3.43,2.03458333,2.06666667,189.25,232.2,,
2010,1,9,-15.4,-1.2,-8.775,39,94,68.4583333,1.66,2.86,2.07125,1.36666667,193.958333,259.5,,
2010,1,10,-14.3,2.6,-7.5291667,28,94,72.7083333,1.87,3.45,2.39791667,0.745833333,208.875,269,,
2010,1,11,-12.7,5.1,-4.3208333,18,97,64.2916667,1.55,3.49,2.57291667,1.05833333,176.666667,152.5,,
2010,1,12,-7.8,3.9,-1.6666667,42,92,68.2083333,3.11,4.27,3.62416667,1.47083333,201.208333,194.6,,
2010,1,13,-11,10.7,-3.8458333,28,98,81.375,2.48,5.12,3.60541667,0.3875,223.583333,275.1,,
2010,1,14,-9,14.2,-1.1041667,15,99,76.375,2.35,5.3,3.93458333,0.425,224.958333,270.7,,
2010,1,15,-5.1,17,1.20833333,6,95,68.6666667,1.2,5.25,3.98958333,0.6625,222.625,275.7,,
2010,1,16,-2.7,9.7,2.95,39,100,81.6666667,3.66,11.48,6.27083333,0.579166667,226.958333,53.9,,
2010,1,17,4.9,10.9,7.80833333,77,100,96.4166667,8.16,12.39,10.2908333,1.19583333,211.041667,91.3,,
2010,1,18,-1.1,17.7,6.35833333,25,100,77.7916667,4.66,9.05,7.01583333,1.20416667,217.416667,281,,
2010,1,19,-2.3,15.9,4.84166667,39,100,84.9166667,5.28,9.03,7.16791667,0.55,213.666667,243.8,,
2010,1,20,3,18.7,8.5375,41,100,91,7.56,12.7,10.0045833,0.595833333,226.958333,139.8,,
2010,1,21,4.6,9.7,7.31666667,87,100,95.125,8.17,11.97,9.80375,1.07916667,205.916667,27.7,,
2010,1,22,0.1,12.6,5.5875,64,100,93.2916667,6.3,10.8,8.48458333,0.508333333,173.916667,138.1,,
2010,1,23,0.2,7.2,4.30833333,78,100,91.5833333,6.33,8.6,7.64625,0.904166667,230.625,79,,
2010,1,24,4.4,14.2,9.04583333,80,100,96.2083333,7.86,15.44,11.2225,1.57916667,216.416667,16.2,,
2010,1,25,0.3,9.5,5.81666667,37,100,67.5833333,3.38,11.66,6.37875,2.12916667,222.666667,299.3,,
2010,1,26,-3.8,1.9,-0.9,50,84,61.0416667,3.19,3.97,3.4675,1.9375,142.625,139.3,,
2010,1,27,-6.6,9.1,-0.875,22,97,72.2916667,2.51,5,3.95125,0.975,217,266.9,,
2010,1,28,-4.2,14.3,2.83333333,31,95,71.375,4,6.62,5.00666667,0.925,205.458333,236.3,,
2010,1,29,-2.4,6.9,0.583333333,41,100,88.0416667,3.7,6.46,5.51708333,0.6875,233.833333,58.3,,
2010,1,30,-1.9,1.8,0.383333333,87,100,97.9583333,5.21,6.57,6.17041667,0.916666667,139.5,42.6,,
